Predicted_gap (scaled),Predicted_Lc (scaled)
0.34370357,0.12918195
0.34237197,0.12903845
0.34096873,0.12859547
0.3395967,0.1276214
0.33808845,0.12620033
0.33641472,0.12425541
0.334544,0.12170275
0.3328175,0.119604416
0.33124948,0.11777737
0.32979137,0.116297536
0.32868928,0.11617424
0.32790172,0.11723882
0.3279022,0.121033765
0.32809478,0.12540048
0.32834402,0.12949368
0.32852012,0.13326001
0.3286063,0.13667068
0.3287968,0.14033279
0.32888535,0.14362271
0.32904324,0.14717776
0.32939872,0.15148106
0.32976165,0.15587544
0.3301654,0.16049373
0.3305806,0.16520652
0.33101916,0.16976051
0.33144468,0.1739591
0.33175337,0.17770371
0.33190957,0.18084723
0.3319059,0.18337563
0.33115563,0.1833112
0.330465,0.18337864
0.3298805,0.18356127
0.32915366,0.18327707
0.32832217,0.1826579
0.32805687,0.1841583
0.328299,0.18759626
0.3289412,0.19258574
0.3297235,0.19808549
0.330778,0.20452634
0.33127725,0.208808
0.3315993,0.21236387
0.33227587,0.21697026
0.3327513,0.22081512
0.3330238,0.2239016
0.33315146,0.22647762
0.3335169,0.22987688
0.33416843,0.23431137
0.3358801,0.24337709
0.33776057,0.25318152
0.3395813,0.26280972
0.34103072,0.27187893
0.34223276,0.27999297
0.34274974,0.28577676
0.34264237,0.2894071
0.34237972,0.29226995
0.34209657,0.29520714
0.34183925,0.29845294
0.3415389,0.3014833
0.34121934,0.30442747
0.3408892,0.30734408
0.340604,0.31044155
0.3403853,0.31365645
0.34019002,0.31700873
0.3398732,0.32045224
0.33939353,0.32337964
0.33900356,0.3255066
0.33906522,0.32948723
0.3389902,0.3328497
0.33877462,0.33557
0.33878642,0.33916476
0.33885115,0.34295687
0.33892465,0.34679672
0.33904892,0.35088387
0.33934033,0.35588327
0.33970428,0.36125487
0.34008202,0.36652532
0.34003156,0.36985296
0.34020454,0.37408516
0.34077317,0.38044292
0.34112614,0.38575596
0.34140712,0.3900908
0.34165084,0.39407024
0.3415658,0.3964338
0.34138826,0.39834905
0.34114355,0.39994267
0.3405733,0.39995897
0.3399334,0.3996537
0.33926213,0.39941135
0.33875385,0.4002778
0.33833605,0.40089747
0.33813542,0.40260738
0.33888105,0.40912774
0.34012175,0.41814283
0.34118146,0.42632616
0.3421027,0.43383637
0.3429386,0.44092527
0.34380287,0.44787666
0.3452132,0.4580732
0.3468949,0.4696615
0.3485597,0.481163
0.35011715,0.49213433
0.351467,0.5021483
0.35252976,0.5107489
0.35322478,0.5175264
0.35356715,0.52293694
0.35359144,0.5271897
0.3534125,0.53013635
0.35265547,0.5299851
0.35147148,0.5276811
0.35055417,0.52672166
0.35085794,0.53152627
0.35154217,0.53811073
0.3521092,0.5441618
0.35257766,0.5497798
0.3521843,0.55146533
0.35090798,0.54898775
0.3490159,0.54362696
0.34738153,0.54001683
0.34503335,0.5332646
0.3427212,0.52675664
0.34153903,0.52539045
0.34134805,0.52853245
0.3422098,0.5365735
0.34352222,0.5466813
0.34495962,0.5573174
0.34640086,0.5679478
0.34772685,0.57805014
0.34868467,0.5864525
0.3486442,0.5901414
0.34733832,0.5877687
0.3455737,0.5833561
0.34380215,0.578943
0.34223628,0.57508177
0.34086186,0.5714398
0.33940664,0.5674345
0.33792573,0.56330574
0.33700517,0.56134784
0.33628458,0.5601118
0.33550638,0.558618
0.3347279,0.5571146
0.33389062,0.55534583
0.332981,0.5532747
0.33197063,0.550807
0.33004773,0.545707
0.32799533,0.5401713
0.32621768,0.53550476
0.32460645,0.5314075
0.3230722,0.52763486
0.32171386,0.5244539
0.3207694,0.52278346
0.32011586,0.5222131
0.31954613,0.5219972
0.31899777,0.5218909
0.31841424,0.5216732
0.31774873,0.52116233
0.31699848,0.52035254
0.3161661,0.5192571
0.3158653,0.5200254
0.31611714,0.5224954
0.3163628,0.5249598
0.31660232,0.5274133
0.3168562,0.5298361
0.31710327,0.5322225
0.31737217,0.53488994
0.31763428,0.5376063
0.31781796,0.5400982
0.31783527,0.5421195
0.31763527,0.54336727
0.31727466,0.54375535
0.31675792,0.5430183
0.3160249,0.5413368
0.31510836,0.53887177
0.31405753,0.53581876
0.31290972,0.53234345
0.31168327,0.5287028
0.31041384,0.52504504
0.30870518,0.5194359
0.30600443,0.5094866
0.3033333,0.50001365
0.30078262,0.49105605
0.29878014,0.48438367
0.29710642,0.47908476
0.29538947,0.47361404
0.2935591,0.46768162
0.29155135,0.46102417
0.2899616,0.45643154
0.2892177,0.45550767
0.28851074,0.45474258
0.28790027,0.45438072
0.28744194,0.4546422
0.28713998,0.45554116
0.2869345,0.4568333
0.28676254,0.4582688
0.2862713,0.45862547
0.28558964,0.4581925
0.2847462,0.45706847
0.2837519,0.4553043
0.2826231,0.45297474
0.2813822,0.45018038
0.28004557,0.44699216
0.2779305,0.4412794
0.2750963,0.432964
0.27212742,0.4242026
0.26925468,0.41610166
0.26739463,0.4123382
0.26553056,0.40851864
0.2636471,0.40458938
0.26173046,0.40050742
0.25976214,0.39620996
0.25792938,0.3924942
0.25749797,0.39466825
0.25702178,0.39599568
0.2564172,0.39664474
0.25563198,0.39665225
0.25470454,0.3960193
0.37259418,0.052034386
0.37125587,0.051950686
0.3699214,0.051878184
0.36858737,0.05180973
0.36744142,0.052069724
0.36628377,0.052311547
0.36511853,0.05252499
0.36410874,0.052629955
0.3630766,0.05269333
0.36209607,0.052963816
0.3613176,0.05394286
0.36051846,0.054853395
0.35980022,0.055868797
0.3593045,0.05726912
0.35880327,0.058652
0.35845906,0.060537383
0.3584148,0.06338417
0.3583864,0.06627365
0.35835013,0.06914938
0.35843605,0.072451584
0.35900617,0.07736841
0.3598482,0.08339887
0.36090428,0.08997196
0.36182582,0.09611898
0.362343,0.10133629
0.36228782,0.10452563
0.36218524,0.10753048
0.36203223,0.11035625
0.36214527,0.11405533
0.36234558,0.118683666
0.36246243,0.12319299
0.36253974,0.12757683
0.3619914,0.12985763
0.36133176,0.13175315
0.36089724,0.13375755
0.36043972,0.13572577
0.35995293,0.13771713
0.35939443,0.13978001
0.3588127,0.14179784
0.35819733,0.14371838
0.35754114,0.14549962
0.35683405,0.14709029
0.3560943,0.14844622
0.35541928,0.1494773
0.35467398,0.15037307
0.35375488,0.15125757
0.35280097,0.15203395
0.35181743,0.15272662
0.35080868,0.15335363
0.34978443,0.15394968
0.34878492,0.15449417
0.3478847,0.15492263
0.34698015,0.15535855
0.34605944,0.15575135
0.34514284,0.15617678
0.34467322,0.15833372
0.34459257,0.16182101
0.3447498,0.16592917
0.34439093,0.16836545
0.34339765,0.16880268
0.34233606,0.16905847
0.34127325,0.16938706
0.34081602,0.17162403
0.34061247,0.17455031
0.34077138,0.17860824
0.34083596,0.18233952
0.34075344,0.185531
0.34058708,0.18830934
0.34071445,0.19186234
0.34068155,0.19481555
0.34046316,0.19710946
0.34043512,0.19995534
0.34034705,0.20227468
0.34018514,0.20419568
0.33997223,0.20595682
0.33976373,0.20775184
0.33961284,0.20976633
0.3403119,0.21490762
0.34182036,0.22292292
0.34337834,0.23084423
0.3448328,0.23837912
0.34614855,0.24547425
0.34653136,0.24915475
0.34632194,0.2507819
0.34629846,0.25302806
0.34639788,0.25569227
0.3464771,0.25831023
0.3465991,0.26111856
0.3467447,0.26404563
0.34687614,0.2669734
0.34714222,0.2705626
0.34789193,0.27650067
0.3482703,0.28105548
0.34835687,0.28445303
0.34916544,0.2900747
0.34909952,0.29283005
0.34887883,0.29491234
0.34855172,0.29649046
0.3481494,0.29777205
0.347879,0.29994363
0.34766343,0.30282357
0.3476034,0.30645633
0.34758428,0.31034595
0.3478355,0.31595814
0.34814703,0.32203743
0.34832817,0.32748368
0.3482446,0.33158928
0.34806126,0.33519343
0.3477715,0.3382559
0.34740886,0.3409538
0.34704414,0.34343565
0.34672013,0.3460588
0.34685057,0.35012507
0.34738672,0.3555584
0.34793055,0.36104938
0.34836787,0.36627027
0.34862033,0.37090245
0.34865707,0.3746217
0.34844533,0.37729865
0.34811524,0.37963244
0.34759107,0.38112184
0.3469183,0.3819621
0.3461418,0.38234589
0.34580123,0.38447046
0.34544733,0.38651285
0.3457693,0.39160964
0.3466454,0.39941478
0.34755316,0.40740338
0.34848776,0.41554502
0.34869438,0.42022035
0.34877533,0.42360577
0.34898394,0.4273429
0.34924865,0.4312749
0.34924102,0.43435487
0.3491243,0.4369055
0.34894675,0.43915948
0.34898522,0.44277355
0.34995112,0.4511408
0.35167536,0.46307433
0.35356236,0.4750398
0.35534707,0.48652324
0.35685745,0.49665314
0.35769296,0.50342715
0.35804474,0.50782776
0.35796928,0.51013565
0.35828456,0.51455563
0.35866466,0.5199935
0.35890663,0.5244989
0.35904747,0.52836055
0.35925797,0.5326678
0.35977265,0.5384212
0.36029455,0.54424316
0.36074275,0.54970396
0.36112884,0.5548188
0.36167505,0.5599307
0.36213028,0.5645245
0.36221611,0.5681956
0.36177522,0.56922567
0.36136237,0.5704787
0.3625217,0.5793975
0.36376783,0.58875525
0.36452115,0.59577656
0.36551046,0.6038907
0.3660428,0.6098298
0.3664767,0.6148007
0.36712152,0.6203243
0.3679432,0.6268636
0.36895427,0.6348139
0.369395,0.640313
0.36937886,0.64385194
0.36838883,0.6431473
0.36643553,0.63826066
0.36410415,0.6317241
0.36183077,0.62551033
0.35955864,0.61934066
0.3575365,0.61417955
0.35703617,0.61590874
0.35707825,0.62037987
0.357019,0.62434775
0.35599238,0.6229341
0.35459113,0.6193958
0.35307452,0.6153065
0.35140347,0.6106976
0.34959492,0.60550296
0.34772852,0.5997586
0.3458359,0.59370995
0.34393403,0.5876515
0.34209856,0.58190626
0.34062576,0.5776671
0.33995265,0.57665557
0.3394839,0.5765108
0.33908388,0.576684
0.3388039,0.5774231
0.33855635,0.578298
0.33822772,0.578833
0.3378205,0.579046
0.33734697,0.5789997
0.33681542,0.57874334
0.3360572,0.5779039
0.33520386,0.57698715
0.33432096,0.57597226
0.33344507,0.5748923
0.33264264,0.57406807
0.33213267,0.57424927
0.33159053,0.57429355
0.33096084,0.57401806
0.33022815,0.57328534
0.32934663,0.5719086
0.32826388,0.5696718
0.32694536,0.566437
0.32612115,0.5647717
0.3255208,0.56357855
0.3247748,0.56174797
0.3239089,0.5593579
0.32296756,0.5567954
0.32196635,0.5539802
0.32103017,0.55145526
0.32011005,0.54909265
0.31922975,0.54711014
0.31848228,0.54574037
0.31785294,0.5449292
0.31734407,0.54439193
0.31689513,0.5439107
0.3164152,0.5433057
0.31584594,0.5423522
0.3151976,0.54107547
0.31453186,0.5397422
0.31389785,0.5387131
0.31335557,0.5382817
0.312992,0.53865135
0.31158465,0.5343719
0.3101404,0.52995497
0.30877775,0.52599066
0.3073771,0.5218588
0.30605757,0.518022
0.30497807,0.5151229
0.303737,0.5115214
0.30234915,0.50728637
0.30083185,0.5024982
0.2991312,0.4972838
0.2974884,0.49246702
0.29690206,0.49226612
0.29625386,0.4918051
0.29553825,0.49105188
0.2947536,0.48999122
0.2938989,0.48863605
0.29298645,0.4871119
0.29201013,0.48530665
0.29097736,0.4832576
0.28969216,0.48011935
0.28811026,0.47570488
0.28645307,0.4709812
0.2847205,0.46595332
0.28283426,0.46100602
0.28038126,0.45429918
0.3829755,0.0577093
0.38166252,0.057495683
0.3804498,0.05755762
0.37939194,0.058068037
0.37820566,0.05817295
0.3769556,0.05808776
0.37572962,0.058078833
0.37459368,0.058300056
0.37350458,0.058648996
0.3723718,0.058923736
0.37118608,0.059107088
0.37007457,0.0596304
0.36923888,0.060961805
0.36847872,0.062364154
0.36787122,0.063684024
0.36728227,0.06503589
0.3668506,0.06685024
0.36686367,0.070083715
0.3668691,0.07329288
0.36682725,0.07638552
0.3672887,0.08114911
0.3681187,0.086822934
0.36887968,0.09221452
0.3696338,0.097713724
0.37053812,0.10394345
0.37054375,0.10729817
0.37047386,0.11043403
0.37033588,0.11336609
0.3701387,0.116115846
0.36988413,0.11871647
0.36967346,0.12146472
0.36945155,0.124135695
0.36988437,0.12895995
0.37042037,0.13395724
0.37041563,0.13714337
0.36977762,0.1382331
0.36900485,0.13945718
0.36815116,0.14074227
0.36728245,0.1420125
0.36640456,0.14327034
0.3655231,0.14451683
0.3647507,0.14583218
0.3643102,0.14774534
0.36385635,0.14970478
0.36334145,0.1516562
0.36279073,0.15348431
0.36218727,0.15514082
0.3615245,0.15661177
0.3608153,0.15794653
0.36007565,0.1592048
0.3594322,0.1602979
0.35880554,0.16140702
0.35810316,0.16266108
0.35733703,0.16401333
0.35657057,0.16535866
0.3557979,0.16665691
0.35501337,0.1678673
0.35421318,0.1689688
0.35343674,0.16994697
0.3527403,0.17078117
0.3522727,0.17253321
0.35211486,0.17554167
0.35263908,0.18126139
0.35316986,0.1870774
0.35369632,0.1928685
0.35443923,0.19904298
0.35560966,0.2067371
0.35663885,0.21389511
0.35752654,0.22051919
0.35829264,0.22668597
0.3592713,0.23322535
0.35954142,0.23725986
0.359575,0.24052045
0.358235,0.2394337
0.3563619,0.23667002
0.35448748,0.23392588
0.3527435,0.23163447
0.351731,0.23166898
0.3512018,0.23324385
0.3507682,0.2351085
0.35056984,0.23740032
0.35231337,0.2463702
0.3537758,0.25431862
0.35514253,0.2618245
0.3564914,0.26918212
0.35698244,0.27336836
0.35700607,0.2757616
0.35727528,0.27886215
0.35795105,0.28356865
0.35880792,0.28906325
0.36023214,0.2968154
0.3614054,0.3038612
0.361901,0.3087622
0.3622208,0.3128931
0.36237344,0.31629407
0.36237764,0.31904504
0.3617886,0.31967625
0.3614984,0.32179973
0.36110878,0.32347038
0.36066836,0.3249139
0.36022145,0.32633847
0.3599172,0.32861683
0.35976455,0.33173236
0.35973072,0.33535233
0.35973558,0.33903113
0.3597161,0.34266174
0.36012146,0.34770247
0.36030406,0.35178018
0.36020938,0.3545712
0.35966924,0.35539258
0.35902405,0.3567811
0.3584429,0.3586704
0.35789734,0.3607596
0.35754865,0.36368334
0.35745868,0.3676261
0.35731357,0.3713244
0.35705838,0.3745009
0.3569142,0.37802273
0.3571368,0.38301796
0.35757008,0.38759878
0.3577144,0.39081743
0.35756063,0.39307836
0.35763448,0.39637795
0.35769743,0.39954966
0.35769665,0.40245932
0.35765392,0.40520164
0.35765037,0.4082366
0.35762823,0.4115545
0.35757372,0.41490844
0.3574799,0.41811994
0.35708007,0.42004275
0.3564396,0.42104355
0.35665262,0.42647263
0.35733503,0.43377966
0.3577108,0.43972963
0.3576824,0.443779
0.35767886,0.44776323
0.3578177,0.45231095
0.35825545,0.4582862
0.3586977,0.46445498
0.35911518,0.47049832
0.35959414,0.4761077
0.35993317,0.48098448
0.36076888,0.48826793
0.362056,0.49798343
0.36318696,0.5071779
0.36411119,0.5154169
0.36497536,0.52334625
0.36578524,0.53066593
0.36661094,0.53752047
0.36737943,0.5439435
0.3680731,0.55000013
0.3687045,0.5557546
0.36928257,0.5612543
0.36979142,0.5664212
0.37039724,0.5725913
0.3708432,0.5782554
0.37037313,0.57923913
0.3702697,0.5819765
0.3701223,0.5843352
0.36991134,0.5861397
0.3697106,0.5877838
0.36973315,0.5898857
0.3701993,0.5940703
0.3710847,0.6005818
0.37203607,0.6071353
0.37264726,0.6122705
0.37482983,0.6252053
0.37720555,0.6392213
0.37905863,0.6513187
0.3802244,0.6601708
0.38048476,0.6639909
0.38075677,0.66782856
0.38096607,0.67135555
0.3813644,0.6757343
0.38147902,0.67897683
0.38243005,0.6869134
0.38396016,0.6984915
0.38406068,0.7030057
0.38400683,0.70673645
0.3837713,0.7095733
0.38331452,0.7113513
0.3826041,0.7119389
0.38156524,0.7109972
0.37929505,0.70433265
0.37621477,0.6939912
0.37285268,0.68237495
0.36946788,0.67065823
0.36537534,0.65516764
0.36307117,0.6477312
0.3624947,0.6482647
0.36162627,0.647333
0.36072674,0.6462644
0.35979733,0.6451098
0.35875323,0.6435915
0.357604,0.6416677
0.35642117,0.6394254
0.35532263,0.63699377
0.3541926,0.63424116
0.35303593,0.6314964
0.35184485,0.6286299
0.35065255,0.6257299
0.34973395,0.6240558
0.349357,0.62460876
0.3489644,0.62506044
0.34864485,0.62578636
0.3482466,0.6261196
0.34774008,0.6259213
0.3471006,0.62507457
0.34630287,0.6234604
0.34533712,0.6210364
0.3442166,0.6178756
0.34314066,0.6147202
0.34198272,0.6110606
0.34062985,0.6066526
0.33847862,0.5999366
0.3366624,0.5944214
0.33488047,0.5890568
0.33319882,0.58412814
0.33168572,0.5799202
0.3303299,0.576388
0.329058,0.5732292
0.32779694,0.5701435
0.3270218,0.56878114
0.32666653,0.56864464
0.32621813,0.5681154
0.32576182,0.56768197
0.32536036,0.56755733
0.32505894,0.56793624
0.32487583,0.5690659
0.32482532,0.57099664
0.32490167,0.5735252
0.3251707,0.5763118
0.3254506,0.57910377
0.3256791,0.5816629
0.32582465,0.58384573
0.3258875,0.5856575
0.32587296,0.58712715
0.32578626,0.5882834
0.32563132,0.589149
0.32541096,0.5897385
0.32509965,0.59002537
0.32468677,0.5899754
0.32418084,0.5894991
0.32357472,0.5885829
0.32159826,0.58162355
0.3193438,0.5734766
0.31699628,0.56501096
0.31452796,0.5560191
0.3119373,0.54649615
0.30982092,0.5390173
0.30773878,0.5316871
0.30553833,0.5238486
0.30315644,0.51558876
0.3006338,0.5068684
0.3914265,0.060644694
0.39028323,0.06062352
0.38917083,0.06065423
0.3880797,0.06072268
0.38700074,0.06081579
0.38608754,0.061396487
0.38548937,0.06285246
0.38486928,0.06427445
0.38421053,0.06562918
0.3833257,0.06634719
0.38231117,0.066750556
0.3812179,0.06701374
0.3800632,0.06716571
0.3788743,0.06725198
0.37802655,0.0684692
0.3772511,0.06988437
0.37656373,0.071468934
0.37595728,0.07321412
0.37551937,0.07550154
0.37547487,0.079108156
0.37534982,0.082503885
0.3754122,0.08581715
0.3761661,0.09143227
0.3768813,0.0970089
0.37744766,0.1021832
0.37787706,0.10698546
0.37798622,0.11082559
0.37773892,0.113759816
0.37749374,0.116749376
0.3775698,0.120231695
0.3776609,0.123687945
0.37773198,0.12706083
0.37768796,0.13005272
0.37720966,0.1316686
0.3767176,0.13325435
0.37639594,0.1354444
0.3763619,0.13911733
0.3756215,0.14043888
0.37497824,0.14161214
0.3743835,0.14295131
0.37377948,0.14426816
0.37327734,0.1457362
0.37276614,0.14716905
0.37208623,0.14872798
0.3713588,0.15021008
0.37059772,0.15157983
0.36979944,0.15283251
0.36895022,0.15392074
0.36805463,0.15487441
0.36723697,0.15582141
0.3665799,0.15704215
0.36596343,0.15860614
0.36534935,0.16022697
0.36473793,0.16188285
0.36412647,0.16353944
0.36351395,0.16516742
0.36289853,0.16673553
0.36237246,0.16810647
0.3618698,0.1693874
0.36134917,0.17064619
0.36068663,0.17202745
0.3600304,0.17349184
0.35936588,0.1750116
0.3586817,0.17653483
0.35796988,0.17801261
0.35731325,0.17974478
0.35712305,0.18297926
0.3575685,0.18831062
0.35799253,0.19356996
0.35832334,0.19848335
0.3585692,0.20308235
0.3592207,0.2091349
0.3598744,0.21519244
0.36062938,0.22118297
0.36138213,0.2271637
0.3621721,0.2332876
0.36305317,0.23975047
0.36403805,0.24660507
0.3650973,0.25374156
0.36626276,0.2608346
0.36740804,0.26779428
0.36846775,0.27443418
0.36939335,0.2805741
0.37018454,0.2862169
0.37086987,0.29147586
0.37224042,0.2994651
0.37238002,0.30401793
0.37207857,0.3070964
0.3718047,0.31011733
0.37125552,0.3116559
0.37002933,0.31035867
0.36913767,0.31008986
0.36831504,0.30998105
0.36804694,0.31222034
0.36817327,0.31604818
0.36831066,0.31953552
0.3685217,0.32315785
0.36887032,0.32724208
0.3691658,0.33107716
0.3694129,0.33470148
0.3696376,0.3382216
0.36985216,0.341668
0.370142,0.3454519
0.3709528,0.3520097
0.37183645,0.35896692
0.3726698,0.36572066
0.37336108,0.37189582
0.37367496,0.37668145
0.3732335,0.3787202
0.37301406,0.38157848
0.37278837,0.38452545
0.3725386,0.38738492
0.37232143,0.3903993
0.37194505,0.3923571
0.37146062,0.39372814
0.37093043,0.394948
0.37031233,0.39581788
0.36963484,0.39651945
0.36907202,0.39781162
0.36866677,0.39929762
0.36793202,0.4001833
0.36748302,0.40222016
0.36711732,0.40457007
0.36667278,0.40656307
0.36617637,0.40832874
0.36564445,0.4099504
0.3657479,0.41403016
0.36637193,0.41942278
0.36701366,0.424906
0.3676069,0.43014193
0.36805007,0.43483442
0.36832517,0.43880993
0.36836663,0.4417845
0.36819452,0.44396725
0.36792296,0.44571474
0.36762112,0.44746983
0.36731216,0.4492378
0.36693174,0.45065686
0.3669122,0.4537526
0.3679404,0.46252733
0.369864,0.47500053
0.3710787,0.48421258
0.37184292,0.49146912
0.3722247,0.49735352
0.37227896,0.50192577
0.37211168,0.50550276
0.3717467,0.5082713
0.37122077,0.51023287
0.370561,0.5116019
0.36979505,0.5124994
0.36895388,0.51306176
0.36832952,0.5147681
0.36918956,0.52272475
0.37041235,0.53232324
0.37170494,0.5426102
0.37290305,0.5524465
0.3731714,0.5580868
0.3737814,0.5648794
0.3745941,0.5721785
0.37546182,0.5792215
0.37630606,0.58607984
0.37688056,0.5914525
0.37699342,0.59449494
0.37714595,0.59773576
0.3774391,0.6019322
0.37797454,0.60801035
0.37844962,0.61376035
0.3788728,0.6186652
0.37912607,0.62249565
0.37924665,0.62524605
0.37918872,0.6266673
0.3790397,0.6277922
0.37888193,0.6289212
0.37868112,0.63006055
0.37845016,0.6311525
0.37853602,0.633591
0.37982276,0.6417312
0.38177443,0.6533387
0.38356906,0.6650557
0.3852618,0.676262
0.3859238,0.6817384
0.38657236,0.68708026
0.38714945,0.69211006
0.3876685,0.6969275
0.38793623,0.70093405
0.38812768,0.70475316
0.38906544,0.7129046
0.39088657,0.7256582
0.39189315,0.73446155
0.39237648,0.74040484
0.39286047,0.7462702
0.3931791,0.7518332
0.3932449,0.756249
0.3923724,0.7561912
0.3914038,0.75559783
0.39060807,0.7551741
0.38976747,0.7545879
0.3880542,0.7498847
0.385271,0.74054646
0.38218322,0.72996664
0.37883055,0.7179605
0.3748879,0.7029811
0.37176886,0.69171035
0.37074792,0.6901872
0.36979616,0.6889823
0.36880168,0.68756974
0.3677469,0.68600047
